SymbolID,SymbolTypeID,SymbolValue,ExchangeID,ObjectID,SymbolStartDate,SymbolEndDate,ActiveFlag,PrimaryFlag,ProcessType
114399578,7291,991467,NULL,20034820,12/30/1975,10/15/2021,0,0,U
181960194,7291,26733290,NULL,20035120,NULL,07/05/2018,0,1,U
113963416,7291,11323234,NULL,20035401,NULL,07/15/2020,0,1,U
96254521,7291,993112,NULL,20038235,10/31/1975,10/15/2021,0,0,U
95789604,7866,931088,NULL,20047007,11/12/2001,05/12/2022,0,1,U
191601112,7291,28550880,NULL,20050092,NULL,02/25/2018,0,1,U
109326995,7291,10372868,NULL,20052037,NULL,06/15/2022,0,1,U
109326996,7866,A0X9D1,NULL,20052037,07/15/2009,06/15/2022,0,1,U
147353873,8279,44134942,NULL,20052037,07/15/2009,06/15/2022,0,1,U
86380442,7291,766129,NULL,20053950,05/18/1990,09/11/2016,0,0,U
113732916,7291,1596234,NULL,20054894,NULL,10/12/2020,0,1,U
190211421,7291,28267055,NULL,20054914,NULL,09/01/2019,0,1,U
159413711,7291,21364136,NULL,20054971,NULL,10/11/2017,0,1,U
219035443,7291,31865765,NULL,20055334,NULL,06/09/2021,0,1,U
191095387,7291,28435588,NULL,20057671,NULL,09/14/2016,0,1,U
212077706,7291,30617108,NULL,20059444,01/12/2016,11/25/2019,0,1,U
95504924,7291,119531,NULL,20062471,NULL,10/03/2016,0,1,U
158142007,8279,88625552,NULL,20063709,01/30/2013,10/17/2022,0,1,U
110004821,7291,1208297,NULL,20064246,NULL,12/04/2018,0,1,U
103963168,7291,1173322,NULL,20065641,NULL,10/21/2018,0,1,U
96280963,7291,1027400,NULL,20066158,12/10/1999,02/12/2018,0,0,U
157358564,7291,1059602,NULL,20066200,NULL,04/03/2022,0,1,U
157358572,8279,10931304,NULL,20066200,07/02/2009,04/03/2022,0,1,U
96254498,7291,993050,NULL,20068711,09/30/1973,10/15/2021,0,0,U
95455505,7291,59819,NULL,20069503,03/11/1993,10/15/2021,0,0,U
96254488,7291,993123,NULL,20069544,09/30/1973,10/15/2021,0,0,U
95778451,7291,510492,NULL,20069724,03/11/1999,09/28/2020,0,0,U
114353034,7291,1316711,NULL,20069869,NULL,11/17/2019,0,1,U
156954453,7291,1010979,NULL,20071973,NULL,06/27/2022,0,1,U
156954461,8279,10363071,NULL,20071973,01/09/2009,06/27/2022,0,1,U
113584218,7291,179932,NULL,20072523,NULL,07/04/2022,0,1,U
96736967,7291,1601947,NULL,20073011,NULL,08/30/2016,0,1,U
98113963,7291,3668389,NULL,20073246,01/05/2008,02/12/2018,0,0,U
114318710,7291,1067836,NULL,20073447,NULL,10/04/2017,0,1,U
98113978,7291,3668411,NULL,20078694,01/05/2008,02/12/2018,0,0,U
200445423,8279,126879806,NULL,20081970,07/22/2015,03/18/2019,0,1,U
96461990,7291,1256431,NULL,20083178,06/22/2001,02/12/2018,0,0,U
98112880,7291,3665671,NULL,20083202,01/04/2008,01/20/2019,0,0,U
96461403,7291,1256299,NULL,20083204,06/22/2001,02/12/2018,0,0,U
98113949,7291,3668380,NULL,20083980,01/05/2008,02/12/2018,0,0,U
106423000,7291,10038065,NULL,20085303,NULL,11/08/2017,0,1,U
96208006,7291,956084,NULL,20085396,NULL,06/13/2018,0,1,U
113987243,7291,838133,NULL,20085611,01/07/1998,03/08/2021,0,0,U
114174650,7291,1186938,NULL,20086968,NULL,08/20/2018,0,1,U
104302451,7291,1194396,NULL,20089364,NULL,10/17/2019,0,1,U
692384129,7291,48025535,NULL,20089426,05/17/2019,05/24/2022,0,0,U
692384260,7866,A2PLXC,NULL,20089426,05/17/2019,05/24/2022,0,0,U
692384261,8279,201428475,NULL,20089426,05/17/2019,05/24/2022,0,0,U
96280964,7291,1027404,NULL,20090897,12/10/1999,02/12/2018,0,0,U
114315545,7291,1036965,NULL,20093621,NULL,09/23/2018,0,1,U
159434595,7291,22178147,NULL,20100180,NULL,06/25/2018,0,1,U
159434599,8279,96624883,NULL,20100180,08/21/2013,06/25/2018,0,1,U
114313088,7291,517143,NULL,20102729,08/27/1996,10/15/2021,0,0,U
159174536,8279,13293546,NULL,20103276,03/05/2012,03/10/2022,0,1,U
